comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
kapolri selamatin muka polisi nyewa hacker jago bayar mahal langsung tunai orang bayar lembaga negara takut kena potong dapetnya perak,positif,0.6459528450627043,netral,positif,0.6491979475883068
hahaha salah tangkap mulu emng malu gmna kerja kerja,positif,0.4769679521748511,netral,positif,0.6564975110088991
alur death note,negatif,0.4285714285714286,netral,positif,0.43611111111111106
ajar hidup,negatif,0.5614747688670486,netral,negatif,0.5561357839919694
nobody perfect system secure,negatif,0.45633474217619063,positif,positif,0.5868987222131121
konten seru seru badmood main nonton ginian,positif,0.7711233180496595,negatif,positif,0.8221203402943258
sosmed buming polisi konoha ketahuaj bergunanyaa,positif,0.5057337328844168,netral,positif,0.5489703364514282
polisi pagi pas berangkat kerja polisi fto tukang becak bukti kerja diri fto pulang,negatif,0.6871702717399772,netral,negatif,0.6831720457263339
better bjir,positif,0.5063590382330988,netral,positif,0.5097408723641561
aplikasi nya ambil data apus ganti lupa nama,positif,0.5726170696388503,netral,positif,0.559364122088573
flim the accountant bantu autism,positif,0.5723796811141731,netral,positif,0.5963196302237459
jepang potensi indo,positif,0.48441958313952005,netral,positif,0.5986668747239805
kesana kemari mecari bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
fufu fafa kaga berani nangkep,positif,0.49287535315066183,netral,positif,0.5139288709273794
polisi tangkap laku tau muka cctv susah,positif,0.5495322496596672,netral,positif,0.6098209594741384
nyala byorka,negatif,0.42393502990150045,netral,positif,0.5220763908987571
ded bahas ramai ijazah pslsu presiden ijazah anak bukti roy suryo indeks paslu,positif,0.5326672558442956,netral,positif,0.5566527834527428
kemaren bahas anak sekolah makan mbg dikatain bego konten toong bahas mbg masalah anak keracuna mbg bahas keren keren bahas bearti pecah hubung presiden,positif,0.5634838980415668,positif,positif,0.5717732274500474
undang podhub,negatif,0.4285714285714286,netral,positif,0.43611111111111106
podcast cari informasi,positif,0.5305975423387761,netral,positif,0.5271963209217353
persis kaya film the accountant the accountant per utama hacker jarak hacker nya anak anak butuh khusus,positif,0.699539250682209,netral,positif,0.7363769736493363
polisi bubar reformasi total sdm nya mudah akun fufufafa bongkar byk audit periksa,negatif,0.4743326536101507,netral,negatif,0.481013885313519
bjorka tau roy suryo sadar,positif,0.49949180540244215,netral,positif,0.5375643535957527
gua heran jabat aparat rakyat kek gilir ubah status ubah kek makhluk antah antah beranta gin aparat jabat bangsat gitu,negatif,0.503424936169953,netral,negatif,0.44575250885372825
percaya bang tugas perintah bobrok salah tangkap nya publik mending bubar,positif,0.4497442061650766,netral,positif,0.49088383366883775
ded trapsnya yougotthis,negatif,0.4285714285714286,netral,positif,0.43611111111111106
nnti eug suruh bjorka serang nya bang dedy hahaha,positif,0.6173660787189931,netral,positif,0.5749537888404114
selidik bapa rojak ayu ting ting,negatif,0.4285714285714286,netral,positif,0.43611111111111106
hina coy jabat alih isu,positif,0.4611249966550567,netral,positif,0.48152283133192086
kerja cyber polisi kerja jalan ajah malas suruh utak atik polisi indonesia busuk,negatif,0.49982777659533656,netral,negatif,0.5186470689131392
anak ajar baca siklus internet game cupu cari bobol game hack cheat,negatif,0.7714650168717746,netral,negatif,0.7887530798638605
bjorka baca komentar,negatif,0.6535973280526985,netral,negatif,0.6078253430367275
nyangka sekeren visual ciamik penuh hikmah untung,positif,0.5270946467738922,positif,positif,0.5284704142068112
chattan pake apk dana worth,positif,0.6152102026874476,netral,positif,0.5841120919173991
indonesia pimpin boomer hidup jaman prasasti susah aware teknologi tambah pola maju,positif,0.5816877838030062,netral,positif,0.5946422494906546
our duke exist non exist either ghost alive one can defeat duke,positif,0.632751158540507,netral,positif,0.6461217968655286
lue mahu bjorka kasi orang raja hacker,positif,0.690571998623041,netral,positif,0.6850731069994006
motor hilang lapor polisi kek formalitas ajaa solusii,negatif,0.6403194204124992,netral,negatif,0.6802184954236103
bayar mahal kerja pecat negara hancur,positif,0.47238207769195906,netral,positif,0.5041606854622912
mutarmutar bahas bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
anak punk polisi teu aneh,positif,0.5532035032953435,netral,positif,0.5933568404929462
gugur prestasi polisi hasil nangkap hacker wifi tetangga jabat mata,positif,0.6409054645188009,netral,positif,0.6656599965749485
lulus sekolah gwa komunitas cyber army nyari data desa data duduk mudah connect internet data database record hystory kadang aneh polisi polisi kerja ahok rocky gerung polisi minimal tolol anak putus sekolah,negatif,0.4921876183764091,netral,negatif,0.5728715519359814
curiga abang bikin cheat point blank kalong,negatif,0.4753764261490812,netral,negatif,0.5283744476493162
cyber polisi gampang asli klw nangkap bjorka asli bandar judol main tangkap tangkap main judol bjorka palsu,positif,0.8743590104564547,netral,positif,0.9449749272061333
gua ngurus bjorka gua ganti kapolri,negatif,0.5169291440256102,netral,negatif,0.5021977118410359
onno purbo undang,negatif,0.4285714285714286,netral,positif,0.43611111111111106
omm dedi orang bawa flipperzero omm hati hati hahahaha yeayy catch you can mantapp,positif,0.696350107800418,positif,positif,0.7050560970870664
hacker byorka alumni anak grup app nimbuzz and android karna anggota diaana,positif,0.5580270293159951,netral,positif,0.6161039664230442
cari citra cari simpati masyarakat pangkat untung pribadi rugi,negatif,0.4563809764850383,negatif,positif,0.45799502797673314
hacker modal gratis pulici jual sawah,positif,0.5941585490658625,netral,positif,0.6045321026683425
narasumber ditangkep polisi gebukin bonyok suruh tau bjorka tau,positif,0.5493651156293654,netral,positif,0.5571843648834409
bjorka buka data curang joko antek nya korupsi,positif,0.605016807121142,netral,positif,0.654167662743438
kena tipu telegram,positif,0.4126528808623578,netral,positif,0.40541353494391297
kalimantan alumni sekolah ngajar,negatif,0.51032110236116,netral,negatif,0.5450119306420529
denger india gila gila nya teknologi bener gua inget gua hack ganti nama foto orang india,negatif,0.5033385730475265,netral,negatif,0.5527316607440571
tangkap bjorka bjirka,positif,0.4980032726913403,netral,positif,0.5688946690843062
irt liat berita foto polisi bjorka baju oren allah eling poll liat wajah bjorka oren feeling hmm,negatif,0.4479370060197048,netral,negatif,0.5196216655258407
vina salah tangkap gnii,positif,0.501300698573621,netral,positif,0.5911030040135165
cari nangkep ningkatin cyber security nya,positif,0.5671905567971867,netral,positif,0.6041536815460935
kreak klitih orang bacok ladusing tindak,negatif,0.5087805406134284,netral,negatif,0.45475200793186016
bug bounty dapet sertif doang perintah,negatif,0.5412418174057025,netral,negatif,0.5259833552235139
ambarawa kuat kuat bang,negatif,0.4470646482548512,netral,negatif,0.4593489824064524
parah sdm bikin benteng web nya cari musuh,positif,0.5146968004584724,netral,positif,0.5531809617804618
bahas instansi kek,negatif,0.4321295514576541,netral,negatif,0.46495141942990653
ngelawak pramuka,positif,0.5499993501595911,netral,positif,0.5533459325242998
narasumber adl bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
depan mata ndak tangkap sok nangkap bjorka konyol,positif,0.4892009558232672,netral,positif,0.5954304451507271
inget kmrin canggih layar tulis lorem ipsum,negatif,0.45937420717058486,netral,positif,0.45333432409239277
polisi kena buly cook,negatif,0.4402459217260675,netral,negatif,0.4420387375483472
hobi programing social media advertiser,positif,0.6115616547487157,netral,positif,0.6495296760767627
numpang senyum,negatif,0.4285714285714286,netral,positif,0.43611111111111106
liat kualitas ladusing,negatif,0.5746455735181846,netral,negatif,0.5221763794415427
kreatif niat bikin kontennya,positif,0.6527476388718972,netral,positif,0.6349666647105423
dasar perintah konoha pintar skalinya tangkap kambing hitam,positif,0.5063551276078028,netral,positif,0.5116179548307622
bjorka pahlawan,positif,0.4975702072006268,netral,positif,0.5171953745729138
personilnya pilih hasil jual sawah keren sdm terus klaim nangkep bjorka koplak koplak,positif,0.6473776373823289,positif,positif,0.6742096564561418
sistem aman,negatif,0.5198746647805454,netral,negatif,0.4928883049180965
aneh nya rencana nya kabupaten bekas desa pakai sistem evoting pilih kepala desa lucu sudab kuat cyber scurity,positif,0.562123460510488,netral,positif,0.6307027216018293
benjamin angel the movie who nangkep hacker hacker,positif,0.7506585786038535,netral,positif,0.76775840789586
mas dedy biorr,positif,0.4641486871296939,netral,positif,0.46810269828666234
tim polisi cybernya ungkap bjorka tangkap lucu negara konoha,positif,0.6314327294460435,netral,positif,0.6574771419574457
kaya pilem the accoutant ama,positif,0.48982396182687055,netral,positif,0.523478686240499
cyber security percaya mudah polisi nangkap bjorka wkwkwkwk,positif,0.5716704601321665,netral,positif,0.6675198461607333
kemaren jual data rakyat ngerii lengkapin,positif,0.6002579466437435,netral,positif,0.5819273635967924
bjorka sambo blok,positif,0.464973287510881,netral,positif,0.4747473059273006
wkwkwkw nonton youtube pake youtube vanced gada iklan modifikasi tampil,positif,0.5460979935233251,netral,positif,0.5474364871742992
keren halhal positif,positif,0.5431703757838335,positif,positif,0.5689851710424663
ken liat goblin bahlil,negatif,0.6478535234536622,netral,negatif,0.6614245239877697
bantu yariin sapi hilang jual sapi ndak ketemu cur,negatif,0.474559148782324,netral,negatif,0.5018142566236262
salam dedy salam wamena papua,negatif,0.4285714285714286,netral,positif,0.43611111111111106
sok sok nagkap bjorka ngurus ijazah palsu becus,negatif,0.4720843193319941,netral,negatif,0.4517427675376804
muncul sembunyi,negatif,0.4392931473053812,netral,negatif,0.43436175339170535
bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
nangkep maling tau lokasi beres nangkep hacker lokasi,positif,0.5913230148585629,netral,positif,0.5863823907122057
dikadalin kadalin,negatif,0.4285714285714286,netral,positif,0.43611111111111106
malu maluin institusi undur polri tangan harga,negatif,0.4302975694360753,netral,positif,0.4742607192179332
bjorka depan ded,positif,0.4975702072006268,netral,positif,0.5171953745729138
cobaq hekker asn masuk polisi tni staf negara,negatif,0.45209162983296286,netral,negatif,0.4920768247504255
beli produk gudang garam kariawan nya selamat phk,positif,0.538957404347989,netral,positif,0.6540724832548912
bjorka nonton yaa,positif,0.5255133811182197,netral,positif,0.5516739403520039
bjorka asli podcast,positif,0.6605740497469381,netral,positif,0.6591736370482912
polisi konoha hah hah hah,positif,0.5390070357081269,netral,positif,0.5317442426954817
biasa aparat viral alih isu,positif,0.4862313051065768,netral,positif,0.48334499888536
eleh harap polisi nangkep rakyat indo tau kerja polisi,positif,0.49470780691640887,netral,positif,0.5689773294784116
komunikasi game aman,negatif,0.7263835529607917,netral,negatif,0.704134983470841
polisi prestasi butuh,negatif,0.4560663970763223,netral,positif,0.49412826013575967
ded undang veda ega pratama runer red bul balap prnah ded undang hitam putih,negatif,0.5854119317554337,netral,negatif,0.5653812776660888
bjorka update status polisi langsung malu,positif,0.518345269187265,netral,positif,0.6197531107574571
hacker bjorka tangkap iqnya polisi,positif,0.6865439213738044,netral,positif,0.7169134450125115
kelas bjorka tangkap judol rampok tangkap judol,positif,0.6952147508171181,netral,positif,0.7945397228549173
takut alih isu doang nangkep bjorka,positif,0.5389402125574121,netral,positif,0.5799061927633119
ditangkep laku ngaku diiksa terus ksus salah tangkap ujung nya ngaku karna gakuat siksa adil pihak adil orang duit pandang,positif,0.5142114573253519,negatif,positif,0.5731681104911724
bjorka berbln rame ttp nangkep laku asli,positif,0.5515992931843727,netral,positif,0.6136322337806135
keinget pakai mod tau chat temen hapus,positif,0.5877805154655071,netral,positif,0.5911095791093093
gua harap tangkap,negatif,0.4874893178546458,netral,positif,0.48190968351828034
polisi fikiran orang bjorka rangkul ngamanin cyber negarasoal gaji atur ribu triliun korup,negatif,0.5063946488788531,netral,negatif,0.4778554654172598
narasumber hati bnget nya bnyk jebak,positif,0.6755269828431191,netral,positif,0.6698958707233379
kesini kesana coklat anaconda bikin geger piton sawah tangkap,positif,0.47189786144208934,netral,positif,0.5019255270356316
mah polisi nangkep jabat,positif,0.5230164437898969,netral,positif,0.5857610384341075
perintah isi gen boomer,negatif,0.5662246289782475,netral,negatif,0.5550640452600442
wajar reformasi nangkep fufufafa syuuiliit,negatif,0.4840539897308474,netral,negatif,0.4643835981613806
emng nangkep bjorka,positif,0.5595704088370917,netral,positif,0.6042717456982685
bang teguh whatspp setan pake teman kerja,negatif,0.5050003685032044,netral,negatif,0.4917003562168835
ahh beli robot kaya gitu,negatif,0.5042083013487382,netral,positif,0.49401536695080334
tau undang dedy muncul,positif,0.44588537445119814,netral,positif,0.4668991629353685
pahlawn ehh slah tangkap tangkep koruptor susah twngkp hacker kelas bjorka kwkwkwk,positif,0.6716518586176055,netral,positif,0.6898006469447779
judul podcstnya tau bjorka fufufifi,positif,0.49949180540244215,netral,positif,0.5375643535957527
hacker bang awam percaya tangkep bjorka,positif,0.5773428555537825,netral,positif,0.5690079830967724
sibuk bangat urusin polisi salah tangkap bjorka instansi diurusin noh recruitment tau anak bangsa semngat bela negara impianya kubur karna uang beking tau lawan rakyat bayak baik oaling rakyat arogansi,positif,0.4771257862366837,netral,positif,0.48891574717718567
konoha hack hebat negeri konoha,positif,0.4404977867147253,positif,positif,0.43950258888839094
polisi prestasi wkwkwkwk gawat tuntut cemar nama tenang cemar nama laku institusi hina instansi seragam hina,positif,0.4491383564560905,netral,positif,0.448371432841496
tuju judul persis insting,positif,0.4405438109590697,netral,positif,0.4795230253368546
duuh strategi kuda troya tau,positif,0.45239547644826916,netral,positif,0.4867036004050004
entar orang nyari nyari sumbang pakai map tangkap bilang bandar judol maklum taun sarana naikin jabat,negatif,0.48802263006857216,netral,positif,0.5757568329606327
ded gali gali,negatif,0.4285714285714286,netral,positif,0.43611111111111106
simpul pilih bantu,positif,0.5065737035920795,netral,positif,0.5080950065367855
suara perempuan,positif,0.5043989511632928,netral,positif,0.5077811602789368
bjorka ambil uang dpr sii kuras rekening,negatif,0.5188656520270546,netral,negatif,0.4750821578919597
pulisi maluuatau pulisi malu,negatif,0.4494121742249262,netral,positif,0.4960610596455827
jngan nangkap hacker nangkap ular sapi pnjahat curi mlah bombe,positif,0.7332678193047878,netral,positif,0.7536189503668512
ganti boomer perintah melek teknologi,negatif,0.46541922032704974,netral,negatif,0.4502975387549834
polisi hilang kambing bgitu lapor hilang sapi neraka penuh polisi pol dishub pns gaji buta jabat korup,negatif,0.6474996281208557,netral,negatif,0.6921775556308941
polisi kerja koleksi istri sirih pelihara gundik nangkap istri orang,positif,0.5253698308855488,netral,positif,0.5104734553090805
gausah susah tangkep bjorka tangkep fufufafa dlu engga,negatif,0.5616384067405895,netral,negatif,0.543716933265386
orang perintah berfikir rakyat umur gampang kibulin buset adek smp percaya bjorka hasil ketangkep,positif,0.5548690290039315,netral,positif,0.620079043599661
takut bnget masalah polisi,positif,0.44997627104467386,netral,positif,0.5250833247537892
hacker kelas ketangkep ecek ecek,positif,0.6466298671425438,netral,positif,0.6204396156168985
pinter hack bias nilai teori bagus mem kerja sesuai badang setandarnya lamar kerja nilai teori nyaring bener nada penasaran,negatif,0.5132621154151703,netral,negatif,0.497139591208476
ancam ngaku point,negatif,0.4285714285714286,negatif,positif,0.43611111111111106
undangg wasit arab indonesia,positif,0.5743640377565743,netral,positif,0.5194801774912596
cari perintah aneh sumber indonesia wkwkwwkw,positif,0.49142558465646496,netral,positif,0.5406185273697317
konflik penting,negatif,0.4285714285714286,netral,positif,0.43611111111111106
nama isi orang orang gila kuasa,positif,0.47060662063903175,netral,negatif,0.47868617419445125
kepala mereng mulu berat headsetnya,negatif,0.4382907427032872,netral,positif,0.460420044795871
biorka muncul tangkap,positif,0.5112165056049942,netral,positif,0.5598072399052927
ladusing negeri konoha,positif,0.4456549524928596,netral,positif,0.5080836628656409
ora bjorka gampang milik akun fufufafa berani jujur hebat,negatif,0.484917726697671,positif,negatif,0.4858549995759328
ngk tau polisi indonesia tangkap kerja urus klarifikasi gitu pola,positif,0.43260505680622047,netral,positif,0.43475489716585736
polisi nyarik pangkat facebluesmiling,negatif,0.42281289016900875,netral,negatif,0.4097639609958769
nangkep hacker nangkep guna narkoboy jebak pura jual jual nangkep aneh nya tangkep penyalahgunaan edar lawak,positif,0.6239920330611438,netral,positif,0.6576697135951296
system safe,positif,0.6123615068763659,netral,positif,0.6741080994285482
pinter bantu polri bang ungkap bjorka ilmu manfaat jalan,negatif,0.4723895993616211,netral,positif,0.4688181377885938
kursus ethical hacker daftar,positif,0.6298263810588332,netral,positif,0.6439072834925148
pinter bang knpa bikin mesin cetak uang,positif,0.5466730448269813,netral,positif,0.558196196916363
pupupakpak kuskas tayang layar tancep bebarengan spki pura pura mencret,negatif,0.4285714285714286,netral,positif,0.43611111111111106
alangkah malu nya polisi sotoy yaa psti anjirr malu indonesia gua,negatif,0.48534663040325443,netral,positif,0.4371317629461458
ngk undang pakar telematika sang ungkap video gambar pnas,positif,0.6519031757925684,netral,positif,0.654967335218862
hahahha negara konoha hukum beli kuasa bela mati mati salah bela asal rakyat miskin adil oknum karna lengkap tutup busuk,positif,0.42833924662509804,netral,positif,0.5014999174655987
heker kerja perintah kalok bayar nya kadang liat liar heker pelihara gaji gede pro perintah,negatif,0.45691615540953556,netral,negatif,0.46127687531320577
haker game,negatif,0.7071867694556988,netral,negatif,0.7180176798501801
kadal kadalin hahaha data langsung buka pol baik contoh kaya atur lalin kerja pagi standby titik macet atur lalin foto doang sibuk kerja macet selesai kritik saran ubah nangkep gede,positif,0.6447742387626656,netral,positif,0.6035744699968565
suara,positif,0.5043989511632928,netral,positif,0.5077811602789368
ajar kaya gin dmana wadah plis serius ken tau,negatif,0.5293024648551732,netral,negatif,0.4594457737079727
efek reformasi polisi,negatif,0.6070415646195998,netral,negatif,0.610447020861912
apple daun,negatif,0.4285714285714286,netral,positif,0.43611111111111106
polisii,positif,0.5129130496951395,netral,positif,0.5162928752207451
bjorwi,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kena karma ngejelekin ins ansi beres,negatif,0.42653197194900844,negatif,negatif,0.41128634413842485
lawak siber pold jatim njir nangkep main judol palak kepala bandar nya leha leha wkkw,positif,0.7835904161130647,netral,positif,0.8364924273106386
trik simpel chat rahasia pakai fitur chat game dukung,negatif,0.5842167109305341,netral,negatif,0.576257504926949
undang pace computer,negatif,0.4285714285714286,netral,positif,0.43611111111111106
alah dsuruh ngaku die bjorka wkwkwkw,positif,0.5385913089970772,negatif,positif,0.5486280401463104
tau lomba hacker,positif,0.6518342252843169,netral,positif,0.6537531091551441
sorot pertamina,positif,0.4882171287648026,netral,positif,0.49159846156129167
plot wist nya bjorkanya,positif,0.5325337265434498,netral,positif,0.5395863517050069
reformasi,negatif,0.5554259975058268,netral,negatif,0.5504450922932261
malu angkat akademi,positif,0.4468490186566474,netral,positif,0.5268616404272289
anak punk bawa bawa aahh,positif,0.4923398452860878,netral,positif,0.484079770749183
maling motor gabisa nangkep polisi indonesia hacker,positif,0.4708017723755696,netral,negatif,0.4654098960058964
bjorka mimpi maling motor ketemu,negatif,0.5639849271498172,netral,negatif,0.6108344880991254
bener main game suka pake cheat tengelam cheat cuman bikin flashdis killer karna rusak,negatif,0.5558447407272062,positif,negatif,0.6955952475598577
temen kena orang kepala,positif,0.4869181993974274,netral,positif,0.47688114143384563
polisi kerja gitu pura kerja,negatif,0.5365667545945244,netral,negatif,0.5061747321096448
polisi tidur ajah ngribetin bangun,positif,0.5444651382018953,netral,positif,0.47214881925759006
makluk anak,positif,0.597380983135934,netral,positif,0.5827019640198087
sekolah polisi,negatif,0.5149258625949399,netral,negatif,0.5602007315547572
tangkap biji,positif,0.5632156873779374,netral,positif,0.6410720519207378
gampang nangkap bjorka,positif,0.5685443701102747,netral,positif,0.705031097989773
polisi bodoh tamat tes masuk mampu gaji gede ank kuliah sulit cari kerja,negatif,0.4675543859197634,netral,positif,0.47873612202203086
boro boro bjorka fufufafa terang benderang mamputaunys amplop amplop amplop parcok,negatif,0.5298039343764911,netral,negatif,0.5433227425193592
wapres jago,positif,0.510556496455455,netral,positif,0.5142139490817561
mampu polisi cybercrime sampe mimpi tangkap bjorka tangkap biawak,positif,0.517517870362742,netral,positif,0.5875927194976776
biorka comunitas individu jalan orang kaga ketangkep,positif,0.4589442198202333,netral,negatif,0.44393020114445364
undang gua ded,negatif,0.5640800272594457,netral,negatif,0.5511014127551961
orang indo orang russia,positif,0.5385869106855021,netral,positif,0.5972972056252375
deddy investigasi diam hahah bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
papa bob,negatif,0.4285714285714286,netral,positif,0.43611111111111106
janankan bjorka bandar judol dibtangkap tinggal bayar kapolda kapolres kapolsekberes narkoba polisi jujur bebastugaskan dinkriminalisasi jamin skck bayar gocap beres,negatif,0.46120127358054636,netral,negatif,0.5008187008848302
patroli cyber indonesia bentuk bang tau canggih perintah,negatif,0.4976620886312011,netral,negatif,0.4754552553862059
polisi random nangkep orang salah tangkap mulu heran polisi bilang nangkep byorca ngakak parah trust issue gua gede polisi konoha,negatif,0.5196314173900154,negatif,negatif,0.46489980233147227
komen pedas takut tangkap,negatif,0.46193161349310957,netral,positif,0.5713355957756914
pok lis nangkep gaib teroris byorka cepet gilir nangkep silvester manusia oten benci islam,positif,0.5009470681569456,negatif,positif,0.5598255307042678
polisi nangkep kucing,positif,0.5430308230666178,netral,positif,0.5575780791403984
ngobrol game server room dua siti one chttan,negatif,0.6415403126292004,netral,negatif,0.6446944740023901
iyaa abg bjorka nya hhaha,positif,0.5481571548094367,netral,positif,0.5701031373463011
tangkap begal geng motor pungli nyata susah gaib,negatif,0.5885997040318967,netral,negatif,0.604271816095999
seru hacker yaa,positif,0.5760722587504703,netral,positif,0.5556224219113578
mrka nangkap bjorka maen kanibal kambing hitam,positif,0.4897448560751394,netral,positif,0.5818767139704533
polisi india,negatif,0.45559221726561544,netral,negatif,0.48398629705470897
wni sakit hati sistem negara konoha gila,positif,0.6574911715541206,netral,positif,0.6454704695346917
daging makasih edukasi nya,positif,0.5325337265434498,netral,positif,0.5395863517050069
jamin anti rungkad,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kisi kisi nya bjorka anak butuh khusus kaya cuman analisis,negatif,0.4688917721343263,netral,positif,0.5348364210551368
sehat bang teguh,negatif,0.44031300954138514,netral,positif,0.48050388145469414
kabar anak buah pulisi bikin lapor atas wft bjorka,positif,0.6569577489070928,netral,positif,0.6010535581752815
ken tau isi ipadnya aplikasi,negatif,0.5144207986029067,netral,negatif,0.4938605358072585
nangkap siplester,positif,0.6085321440035628,netral,positif,0.6555757684673302
byorkabjirka,negatif,0.4285714285714286,netral,positif,0.43611111111111106
netizen sabar uji adil,negatif,0.4285714285714286,netral,positif,0.43611111111111106
nangkap maling motor nangkap byorka,positif,0.4577820595293461,netral,positif,0.5125760408289064
polri guna beban doang,negatif,0.45038379492035013,netral,negatif,0.4648317278674685
mudah paulo,negatif,0.5393666305574402,netral,negatif,0.5573173123789829
bjorka tangkap,positif,0.5709893472906945,netral,positif,0.6397887319987043
wih nyenggol danantara,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bang ded undang pace komputer,positif,0.4852906414306855,netral,positif,0.48390637296168776
wadidaww,negatif,0.4285714285714286,netral,positif,0.43611111111111106
nangkap goib wujud salah nangkep,positif,0.6070264444336438,netral,positif,0.6629432012399156
maklumin kerja santai kaya gin kerja becuss,negatif,0.5301198936164258,netral,negatif,0.4472950950790678
astaghfirullah,negatif,0.4285714285714286,netral,positif,0.43611111111111106
boro ladusing nangkep bjiorja ahli ladusing main sabotase,positif,0.5862380260883342,netral,positif,0.7153619728029623
abang narsum,negatif,0.5091216749048545,netral,negatif,0.46862008080278716
mah tangkep hacker anak depo juta saldo juta,positif,0.6204691845546515,netral,positif,0.6196567705188714
polisi konoha tobat,positif,0.5390070357081269,netral,positif,0.5317442426954817
tau gerak bongkar dog,positif,0.5322562824094464,netral,positif,0.5517277582436111
bodoh fufufafa,positif,0.4351236651867858,netral,negatif,0.4271453571751331
ded bikin sayembara hilangin akun tau hebat hacker,positif,0.6438101136652404,positif,positif,0.6379699408727791
perintah aplikasi sentuhtanahku bocor dampak,positif,0.4641481259207354,netral,positif,0.4628958765502138
nangkap silfester kga nangkap hacker,positif,0.7263621450265739,netral,positif,0.7503557292544655
inh gila pimpin negra tau gimba caramikir talenta inh memejukan negri boss korupsi mulu tikus ahk,negatif,0.4374497903481187,netral,positif,0.5223270937210074
tampang anak punk bro,positif,0.4822125960063924,netral,positif,0.47453544382108204
wow cyber indonesia sepele orang,positif,0.6783945956298144,netral,positif,0.6715062010874316
sasar program mbg paksa sasar,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bagus bos dedi,positif,0.47208849641501216,positif,positif,0.5575739768578916
susah kadalinb ciek bodoh,positif,0.4885660369654024,netral,positif,0.475076227574155
pmth blum situ sadar gen boomber nth gen melek,negatif,0.5243581292917804,netral,negatif,0.5193175399737027
sok sok nangkep hacker brantas judol kelar kelar,positif,0.5456716138643157,netral,positif,0.5939494485786564
hitung ngomong simple,negatif,0.5488709866244051,netral,negatif,0.6063751823544176
rata autis ngulik rendah,positif,0.5046373639350749,netral,positif,0.5060213159935094
potensi bagus ginian anggurin negara pdahal gunain kerjasama bareng imbas skrng gilir colong kalang kabut sok sok nangkep hackeremng lawak polisi tidur ituu,positif,0.5318598091757137,positif,positif,0.529159755392542
alhamdulillah bikin hibur meaningful relatable hadiah wow,positif,0.6741687295727291,netral,positif,0.6680056871957095
kerja gin semena mena rakyat,negatif,0.4736867614555652,netral,positif,0.46927901111270326
polisi ngawur maksud yaa,negatif,0.5012397842098711,netral,negatif,0.4960868632460768
prestasi kerja nyata bener susah laku institusi kaga kerja sulit percaya bobrok reformasi rusak sistem dongo gocek anak punk,negatif,0.48646533115680063,netral,negatif,0.49092949217762993
sihh haker robin hood,negatif,0.4285714285714286,netral,positif,0.43611111111111106
lite big,negatif,0.4285714285714286,netral,positif,0.43611111111111106
gua suka nonton podkas gua benci nya aktif play ruang sunyi,negatif,0.49805141167313965,netral,negatif,0.4789129877838356
tanyain antonkill barabravaz alecztuyos baztard engine tau mreka tau,positif,0.45239547644826916,netral,positif,0.4867036004050004
sotau bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
percaya anak lulus nangkep hacker kelas kakap ngimpi,positif,0.7183711110327717,netral,positif,0.7082793284902227
danantara dana usa bobol mangkanya narsum ded tangkep fbicia,negatif,0.4702641688009258,netral,negatif,0.48864059889047357
pake meet,positif,0.447490548149778,netral,negatif,0.4736119885878375
judol kerja asi,positif,0.5870950940451265,netral,positif,0.6925278953764165
biorka hack,negatif,0.5171334879290025,netral,negatif,0.5121004241583351
lucu bjorka komen video,positif,0.5641012328982339,netral,positif,0.6077002627485929
sumph polisi smpek skrng kualitas nya gmna kualitas orang lulus rendah pinter duit cair polisi,positif,0.540151832585913,netral,positif,0.5625753530966662
ladusing wkwkkwkwkw,positif,0.4584590591020111,netral,positif,0.5643778201663329
ded narsumnya tangkap fbi cia,positif,0.5632156873779374,netral,positif,0.6410720519207378
hpnya siomi custom rom root absen,negatif,0.4915656699551353,netral,negatif,0.48653071786180174
tipu bank tangkap nama bjorka make nama bjorka polisi slah nangkep bjorka asli nya mah ketangkep,positif,0.6965914375252579,netral,positif,0.6891104829934348
koq yaa pulisi wkwkw,negatif,0.4941761471981915,netral,negatif,0.47279087400250736
polisi lulus psikologi,negatif,0.41032052522251194,netral,negatif,0.4333591616107375
beban doang kerja egee,negatif,0.5366717711588241,netral,negatif,0.5047310298631138
anak autis pintar apalgi atas kertas dunia digital baca artikel berita,positif,0.5859973775506643,netral,positif,0.5473512850605026
undang hacker bintang tamu,positif,0.7123814724277713,netral,positif,0.6943043854306885
narasumber aman buka intelijen,negatif,0.5060866755247211,netral,negatif,0.4597660796052494
duga sangka kait bobol pdn kominfo sengaja abur laku asli laku asli orang kominfo cari untung,positif,0.4881103788109255,netral,positif,0.5407663723969581
bahas fufufafa ded,negatif,0.4285714285714286,netral,positif,0.43611111111111106
