clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
podcast tpi kayak cari informasi ni,35,6,negative,2,0.6365098,0.010501941,0.3529883,0.6365098
2226 persis kaya film the accountant the accountant 2 si per utama hacker jarak si hacker nya anak anak butuh khusus,116,21,neutral,1,0.8101367,0.030951707,0.8101367,0.15891162
polisi bubar reformasi total sdm nya mudah akun fufufafa gak bongkar msh byk kalo audit periksa,95,16,negative,2,0.97023016,0.0027403994,0.027029408,0.97023016
bjorka kalo tau roy suryo sadar,31,6,neutral,1,0.99336493,0.0014392721,0.99336493,0.0051958086
gua tu heran jabat aparat tu rakyat pikir kek knp gilir ubah status ubah pikir kek makhluk antah antah beranta gin aparat jabat bangsat gitu,140,25,negative,2,0.99760914,0.0007347277,0.0016561348,0.99760914
gue percaya lu bang tugas perintah bobrok tahu salah tangkap nya aja ga maaf publik mending bubar aja ga,104,19,negative,2,0.9962723,0.001679405,0.0020482661,0.9962723
om ded trapsnya kayak yougotthis,32,5,negative,2,0.50357294,0.15086529,0.34556177,0.50357294
nnti eug suruh bjorka serang yt nya bang dedy hahaha,52,10,negative,2,0.58820045,0.029035037,0.38276452,0.58820045
selidik bapa rojak ayu ting ting,32,6,neutral,1,0.98765,0.00055077835,0.98765,0.011799284
hina coy jabat alih isu,23,5,neutral,1,0.99282855,0.0009658602,0.99282855,0.0062055774
kerja cyber tuh polisi kerja jalan ajah malas suruh utak atik it polisi indonesia busuk,87,15,negative,2,0.99811673,0.0006515723,0.0012317374,0.99811673
2414 anak ajar baca siklus internet game cupu cari bobol game hack cheat,72,13,negative,2,0.96672505,0.0012350924,0.03203984,0.96672505
bjorka baca komentar,20,3,neutral,1,0.99713457,0.0015206261,0.99713457,0.0013447971
gak nyangka 855sekeren visual ciamik cerita penuh hikmah untung,63,9,positive,0,0.99510765,0.99510765,0.0034861641,0.0014061767
chattan pake apk dana worth it om wkwk,38,8,positive,0,0.6983065,0.6983065,0.091443375,0.21025011
indonesia banyak pimpin boomer hidup jaman prasasti susah aware teknologi tambah pola pikir gak maju,100,15,negative,2,0.99722725,0.0008473117,0.0019253897,0.99722725
our duke is exist or non exist either ghost or alive no one can defeat duke,75,16,neutral,1,0.8269324,0.017389357,0.8269324,0.15567821
lue mahu bjorka gue kasi org raja hacker,40,8,negative,2,0.9811458,0.00085664704,0.017997548,0.9811458
motor hilang lapor polisi kek aja formalitas ajaa gak solusiiiii,64,10,negative,2,0.99694854,0.0006775539,0.0023739783,0.99694854
bayar mahal ga kerja ga pecat gimana negara ga hancur le,56,11,negative,2,0.9840687,0.013938539,0.0019927304,0.9840687
mutarmutar bahas bjorka,23,3,neutral,1,0.9970138,0.0016225651,0.9970138,0.0013635615
anak punk polisi teu aneh,25,5,negative,2,0.9972773,0.00055709475,0.0021656537,0.9972773
gugur prestasi polisi hasil nangkap hacker wifi tetangga jabat mata,67,10,negative,2,0.5766096,0.0018315834,0.4215588,0.5766096
gw lulus sekolah gwa komunitas cyber army 2017 nyari data desa data duduk mudah connect internet data database record hystory kadang aneh polisi polisi kerja ahok rocky gerung polisi minimal s1 biar gak tolol anak2 yg putus sekolah,231,38,negative,2,0.8820094,0.043464873,0.07452571,0.8820094
curiga abang bikin cheat point blank kalong,43,7,negative,2,0.9880555,0.00046947447,0.011475047,0.9880555
cyber polisi gampang asli klw nangkap bjorka asli bandar judol tp main gak tangkap yg tangkap main judol bjorka palsu,117,20,negative,2,0.994368,0.0011409578,0.0044909935,0.994368
gua g ngurus bjorka yg gua ganti kapolri,40,8,neutral,1,0.57039225,0.0025872444,0.57039225,0.42702052
onno w purbo undang om,22,5,neutral,1,0.99625117,0.0025590456,0.99625117,0.0011897956
ommmmm dedi orang bawa flipperzero omm hati hati hahahaha bulan yeayyy catch me if you can mantapp banget,105,18,positive,0,0.98884225,0.98884225,0.0054465397,0.0057112407
hacker byorka sy alumni anak2 grup app nimbuzz and ym android karna anggota diaana,82,14,neutral,1,0.9639346,0.004467024,0.9639346,0.031598344
cari citra cari simpati masyarakat pangkat untung pribadi rugi,62,9,negative,2,0.99641705,0.0014868354,0.0020961221,0.99641705
hacker modal gratis pulici kayak jual sawah,43,7,negative,2,0.97475976,0.0015002065,0.023740066,0.97475976
narasumber y ditangkep polisi aja gebukin biar bonyok suruh kasih tau bjorka y tau,82,14,negative,2,0.4996707,0.0019079895,0.49842125,0.4996707
bjorka buka data2 curang joko antek2nya korupsi,47,7,negative,2,0.9946569,0.00085314066,0.0044899234,0.9946569
kemarin kena tipu telegram,26,4,negative,2,0.96735764,0.0005522297,0.0320901,0.96735764
kalimantan alumni sekolah sy ngajar wkwk,40,6,neutral,1,0.6205697,0.16534185,0.6205697,0.2140884
kalo denger india gila gila nya teknologi bener gua inget fb gua hack ganti nama foto orang india,97,18,negative,2,0.95896834,0.004062212,0.036969423,0.95896834
yg tangkap bjorka tp bjirka,27,5,neutral,1,0.94793814,0.0019696327,0.94793814,0.050092187
irt liat berita foto polisi bjorka baju oren allah eling pollll liat wajah bjorka oren feeling hmmm 90,102,18,neutral,1,0.9218363,0.009352228,0.9218363,0.06881152
vina aja salah tangkap lgi yg ky gnii,37,8,negative,2,0.99545276,0.0005609408,0.0039862352,0.99545276
knp ga pikir cari nangkep knp ga ningkatin cyber security nya,61,11,negative,2,0.9899323,0.0012698041,0.008797904,0.9899323
kreak klitih biar klo jadi orang bacok ladusing tindak,54,9,negative,2,0.9969722,0.0018696402,0.001158132,0.9969722
bug bounty yg dapet sertif doang wkwkwk klo perintah,52,9,negative,2,0.6304723,0.0033852765,0.36614242,0.6304723
ambarawa kuat kuat bang,23,4,positive,0,0.98129004,0.98129004,0.008886759,0.009823203
parah sdm wkwkwk bikin benteng web nya cari2 musuh,50,9,negative,2,0.99815637,0.0007306265,0.0011130456,0.99815637
yg bahas menit 36 instansi kek dah yg nih,41,9,neutral,1,0.9769354,0.0078782,0.9769354,0.015186482
ngelawak si pramuka,19,3,negative,2,0.984624,0.004285171,0.011090809,0.984624
narasumber adl bjorka,21,3,neutral,1,0.99506915,0.0035335722,0.99506915,0.0013972463
depan mata aja ndak tangkap sok2an nangkap bjorka konyol,56,9,negative,2,0.99699724,0.0010904515,0.0019123286,0.99699724
inget kmrin yg canggih layar tulis lorem ipsum,46,8,neutral,1,0.6068289,0.37942564,0.6068289,0.013745444
polisi kena buly cook,21,4,neutral,1,0.7947068,0.0012434731,0.7947068,0.20404966
003335 sih hobi programing social media advertiser,50,7,neutral,1,0.98952174,0.004135167,0.98952174,0.0063430383
numpang senyum,14,2,positive,0,0.8788148,0.8788148,0.080588266,0.040597014
liat kualitas ladusing,22,3,positive,0,0.96578205,0.96578205,0.018592212,0.01562571
kreatif banget niat bikin kontennya855,38,5,positive,0,0.99406505,0.99406505,0.0039670654,0.001967818
emg dasar perintah konoha tdk yg pintar skalinya tangkap kambing hitam,70,11,negative,2,0.9941719,0.0017848036,0.004043267,0.9941719
bjorka pahlawan,15,2,neutral,1,0.5065006,0.1346502,0.5065006,0.35884917
personilnya yg pilih hasil jual sawah krn sdm trs klaim nangkep bjorka koplak koplak,84,14,neutral,1,0.6849759,0.018000564,0.6849759,0.2970236
sistem aman,11,2,positive,0,0.9886674,0.9886674,0.010225352,0.0011071783
aneh nya rencana nya kabupaten bekas desa pakai sistem evoting pilih kepala desa 2026 lucu aja sudab kuat cyber scurity,119,20,negative,2,0.98349273,0.0027465166,0.01376069,0.98349273
benjamin angel the movie who am i yg nangkep hacker hacker,58,11,negative,2,0.85905427,0.0017883944,0.13915733,0.85905427
mas dedy biorrr,15,3,neutral,1,0.6296841,0.35523927,0.6296841,0.015076674
yg tim polisi cybernya ungkap bjorka skrg dn yg tangkap lucu negara konoha,74,13,neutral,1,0.94102156,0.0013131198,0.94102156,0.057665244
kaya pilem the accoutant 1 ama 2,32,7,negative,2,0.7646404,0.020117354,0.21524231,0.7646404
gue aj yg paham cyber security ga percaya mudah polisi nangkap bjorka wkwkwkwk,78,13,negative,2,0.8657288,0.0080116475,0.12625955,0.8657288
kemaren yg jual data rakyat ngeriii sih sih yg lengkapin,56,10,negative,2,0.9961727,0.0007411873,0.003086093,0.9961727
bjorka sambo blok,17,3,neutral,1,0.98656785,0.0069457153,0.98656785,0.0064864787
wkwkwkw gw nonton youtube pake youtube vanced gada iklan modifikasi tampil,74,11,negative,2,0.51703477,0.026377264,0.456588,0.51703477
keren halhal positif,20,3,positive,0,0.9963168,0.9963168,0.0024556008,0.001227668
ken bgt liat goblin bahlil,26,5,negative,2,0.99589145,0.0015229583,0.00258553,0.99589145
bantu yariin sapi hilang aja jual sapi ndak ketemu cur,54,10,negative,2,0.994732,0.0008684861,0.0043995446,0.994732
salam kenal om dedy salam dr wamena papua,41,8,neutral,1,0.8870616,0.108684905,0.8870616,0.004253514
sok sok an nagkap bjorka ngurus ijazah palsu aja gk becus,57,11,negative,2,0.9979085,0.0006764061,0.0014151832,0.9979085
muncul sembunyi,15,2,negative,2,0.9894422,0.0012229258,0.0093348045,0.9894422
bjorka,6,1,neutral,1,0.5300564,0.4421414,0.5300564,0.02780215
nangkep maling jelas2 tau lokasi aja ga beres2 nangkep hacker lokasi ga,71,12,negative,2,0.99548644,0.00051795813,0.0039955387,0.99548644
dikadalin kadalin,17,2,negative,2,0.99747425,0.0007462871,0.0017794309,0.99747425
malu maluin institusi yg ls undur polri tangan mu udah ga harga,63,12,negative,2,0.997003,0.0010180773,0.001978928,0.997003
bjorka depan om ded,19,4,neutral,1,0.9961259,0.0028224867,0.9961259,0.0010516355
cobaq hekker jadi asn masuk polisi tni staf negara,50,9,neutral,1,0.9875245,0.0017782552,0.9875245,0.010697138
yu beli produk gudang garam biar kariawan nya selamat phk,57,10,neutral,1,0.9499661,0.047857415,0.9499661,0.002176475
bjorka nonton gak yaa,21,4,neutral,1,0.9254826,0.007267521,0.9254826,0.067249976
bjorka yg asli podcast,22,4,neutral,1,0.9869441,0.011405781,0.9869441,0.0016501829
polisi konoha hah hah hah,25,5,negative,2,0.97676736,0.0013890408,0.021843575,0.97676736
biasa kalo aparat yg viral alih isu,35,7,negative,2,0.98643315,0.0022744774,0.011292375,0.98643315
eleh harap polisi nangkep rakyat indo tau kerja polisi,54,9,negative,2,0.9861725,0.008430986,0.0053964816,0.9861725
komunikasi game om aman,23,4,positive,0,0.98346764,0.98346764,0.0147938505,0.001738556
1754 polisi gak prestasi tp butuh,33,6,neutral,1,0.98574936,0.0021179866,0.98574936,0.012132576
om ded undang veda ega pratama runer up red bul balap yg prnah om ded undang hitam putih msh,92,19,neutral,1,0.9906674,0.0072658397,0.9906674,0.0020668034
bjorka update status polisi langsung malu,41,6,negative,2,0.98238593,0.0005672525,0.017046832,0.98238593
hacker bjorka tangkap iqnya polisi,34,5,neutral,1,0.97474116,0.0006053777,0.97474116,0.024653384
kelas bjorka tangkap judol yg rampok tangkap judol,50,8,negative,2,0.9256431,0.0008578946,0.073498994,0.9256431
terima kasih,12,2,positive,0,0.8404969,0.8404969,0.1538689,0.005634128
ngga sih takut alih isu doang nih nangkep bjorka kw,51,10,negative,2,0.99442357,0.0020812806,0.0034952068,0.99442357
yg ditangkep yg laku jd ngaku kalo diiksa terus2an ksus salah tangkap tp ujung2nya ngaku karna gakuat siksa adil pihak yg tp adil org2 duit pandang,147,26,negative,2,0.9905019,0.005291472,0.004206586,0.9905019
bjorka sdh berbln yg skrg rame lg tp ttp aja msh blm bsa nangkep laku yg asli,77,17,negative,2,0.6869113,0.07167,0.24141869,0.6869113
keinget pakai wa mod biar tau chat temen2 yg hapus,50,10,negative,2,0.7696509,0.0067273504,0.22362179,0.7696509
gua harap si tangkap,20,4,positive,0,0.86318725,0.86318725,0.07241302,0.06439971
polisi gak fikiran orang kyak bjorka rangkul ngamanin cyber negarasoal gaji atur ribu triliun korup,99,15,negative,2,0.9940643,0.00067287247,0.005262851,0.9940643
narasumber hati bnget bicara nya bnyk jebak,43,7,negative,2,0.99659854,0.0020617982,0.0013397046,0.99659854
kesini kesana tuh si coklat si anaconda bikin geger eh piton sawah tangkap,74,13,negative,2,0.95870596,0.0050192396,0.036274772,0.95870596
mah polisi nangkep biar jabat aja,33,6,negative,2,0.9876945,0.0013513378,0.0109541025,0.9876945
perintah isi gen boomer,23,4,neutral,1,0.96740746,0.0018933358,0.96740746,0.030699069
wajar klo reformasi nangkep fufufafa aja syuuuiliit,51,7,negative,2,0.9342433,0.055555053,0.010201663,0.9342433
emng nangkep bjorka,19,3,negative,2,0.9762523,0.014132698,0.00961501,0.9762523
menit 5522 bicara bang teguh whatspp setan pake teman kerja,59,10,neutral,1,0.9893299,0.00057811674,0.9893299,0.010091991
ahhh beli robot aja kaya gitu,29,6,negative,2,0.99432445,0.0007769241,0.004898621,0.99432445
tau undang om dedy muncul ig,28,6,neutral,1,0.99812275,0.0008997032,0.99812275,0.0009776283
jd pahlawn ehh slah tangkap tangkep koruptor ja susah mo twngkp hacker kelas bjorka kwkwkwk,91,15,negative,2,0.9943796,0.0015828891,0.004037539,0.9943796
judul podcstnya tau bjorka fufufifi d,37,6,neutral,1,0.94329494,0.049195666,0.94329494,0.007509394
lo hacker bang gue aja awam ga percaya kalo yg tangkep bjorka,61,12,negative,2,0.98418784,0.0013377761,0.014474427,0.98418784
sibuk bangat urusin polisi salah tangkap bjorka instansi diurusin noh recruitment yg tau anak2 bangsa yg semngat bela negara impianya kubur karna uang b y r beking yg tau banyak lawan rakyat bayak yg baik yg oaling rakyat arogansi,230,39,negative,2,0.9921485,0.005265649,0.0025858362,0.9921485
kalo konoha hack wkwkwk hebat negeri konoha,43,7,positive,0,0.9221771,0.9221771,0.007925008,0.06989784
polisi ga prestasi wkwkwkwk gawat bisa2 tuntut cemar nama tenang cemar nama laku institusi ga hina instansi seragam udah hina,125,20,negative,2,0.99805284,0.0008542926,0.0010929205,0.99805284
tuju judul persis insting,25,4,negative,2,0.6640038,0.07620856,0.25978765,0.6640038
duuh strategi kuda troya tau,28,5,negative,2,0.9407905,0.048378523,0.0108310655,0.9407905
entar orang nyari nyari sumbang pakai map tangkap bilang bandar judol maklum taun sarana naikin jabat,101,16,negative,2,0.9940299,0.0006998293,0.0052703335,0.9940299
om ded kayak gali gali nih,26,6,negative,2,0.9540596,0.004614692,0.041325733,0.9540596
cerita menit 2900 gw simpul pilih2 bantu,40,7,neutral,1,0.84983075,0.0071181785,0.84983075,0.1430511
283725 suara perempuan,22,3,neutral,1,0.9960284,0.0016366766,0.9960284,0.0023349149
bjorka ambil uang dpr ga sii kuras rekening,43,8,neutral,1,0.9052381,0.0012970949,0.9052381,0.093464725
pulisi maluuuatau pulisi udah gak malu,38,6,negative,2,0.9943672,0.003218812,0.0024140044,0.9943672
jngan nangkap hacker nangkap ular sapi pnjahat curi mlah bombe yg,65,11,negative,2,0.9889585,0.0009907307,0.010050789,0.9889585
ganti boomer perintah yg gk melek teknologi,43,7,negative,2,0.9733155,0.0010396773,0.02564487,0.9733155
polisi kalo lu hilang kambing bgitu lu lapor hilang sapi neraka penuh polisi pol pp dishub pns gaji buta jabat korup,116,21,negative,2,0.9976555,0.0005751594,0.0017693177,0.9976555
polisi kerja koleksi istri sirih pelihara gundik nangkap istri orang,68,10,neutral,1,0.88179374,0.0014628727,0.88179374,0.116743475
gausah susah2 tangkep bjorka tangkep fufufafa aja dlu engga,59,9,positive,0,0.41829264,0.41829264,0.34844527,0.23326208
nih org2 perintah tuh berfikir rakyat banyak umur gampang bgt kibulin buset adek gue smp aja gak percaya bjorka hasil ketangkep,127,21,negative,2,0.96920824,0.026093647,0.004698102,0.96920824
om takut bnget masalah dg polisi,32,6,negative,2,0.9970413,0.0009641548,0.0019944913,0.9970413
hacker kelas ga ketangkep ecek ecek,35,6,negative,2,0.99422365,0.0026728546,0.0031034928,0.99422365
pinter hack bias nilai teori bagus mem oleh kerja sesuai badang setandarnya lamar kerja nilai teori nyaring bener ga sih nada penasaran,135,22,negative,2,0.9838244,0.01086288,0.0053127375,0.9838244
ancam ngaku point,17,3,negative,2,0.9789155,0.00070884946,0.020375688,0.9789155
undangg wasit arab vs indonesia,31,5,neutral,1,0.97664976,0.0023070497,0.97664976,0.021043094
kalo cari perintah aneh sumber indonesia wkwkwwkw,49,7,negative,2,0.9972281,0.0007248193,0.002047109,0.9972281
bg konflik penting,18,3,positive,0,0.929126,0.929126,0.025207197,0.045666784
nama isi org org yg gila kuasa,30,7,negative,2,0.99488235,0.001732968,0.0033847503,0.99488235
kepala mereng mulu dah berat headsetnya,39,6,negative,2,0.997677,0.0006590662,0.0016639085,0.997677
biorka muncul lo tangkap,24,4,negative,2,0.9829338,0.0009919561,0.016074158,0.9829338
ladusing negeri konoha,22,3,negative,2,0.8294159,0.07764579,0.09293829,0.8294159
maaf ora bjorka dah gampang aja milik akun fufufafa berani jujur hebat,70,12,positive,0,0.9006414,0.9006414,0.065209165,0.034149416
kayak ngk tau polisi indonesia aja tangkap aja biar kerja urus klarifikasi gitu aja pola,88,15,negative,2,0.9921783,0.00088700646,0.006934647,0.9921783
polisi nyarik pangkat facebluesmiling,37,4,neutral,1,0.9469266,0.00060615083,0.9469266,0.05246718
nangkep hacker nangkep guna narkoboy jebak pura jual yg jual yg nangkep yg aneh nya yg d tangkep penyalahgunaan edar wkwkwk lawak,129,22,negative,2,0.99531376,0.0028739267,0.0018123545,0.99531376
no system is safe,17,4,positive,0,0.8000864,0.8000864,0.10447669,0.095436975
lu pinter gak bantu polri bang ungkap bjorka biar ilmu manfaat jalan,68,12,negative,2,0.895619,0.06188434,0.042496704,0.895619
klo kursus ethical hacker daftar,32,5,neutral,1,0.99552697,0.0024825837,0.99552697,0.0019904699
lu udah pinter2 bang knpa ga bikin mesin cetak uang aja,55,11,negative,2,0.7095835,0.09508448,0.19533198,0.7095835
pupupakpak kuskas tayang layar tancep bebarengan g30spki aja pura pura mencret,78,11,negative,2,0.9872857,0.0005068135,0.012207568,0.9872857
alangkah malu nya polisi sotoy yaa psti dlm anjirrr malu indonesia gua,70,12,negative,2,0.99746215,0.0014767235,0.001061063,0.99746215
ngk undang pakar telematika sang ungkap video gambar pnas,57,9,neutral,1,0.99759275,0.0010811765,0.99759275,0.0013260742
hahahha negara konoha hukum beli kuasa bela mati mati salah bela asal rakyat miskin adil oknum karna lengkap tutup busuk,120,20,negative,2,0.9976544,0.0010390542,0.0013066168,0.9976544
gimana heker kerja perintah kalok bayar nya aja kadang gak liat liar heker pelihara gaji gede biar pro perintah,111,19,negative,2,0.9904682,0.0058413246,0.0036904665,0.9904682
haker game,10,2,negative,2,0.5711475,0.13727513,0.29157734,0.5711475
si kadal kadalin hahaha data langsung buka pol baik contoh nih kaya atur lalin jam kerja 5 pagi udh standby dh titik2 macet atur lalin foto doang udah jam sibuk kerja macet udh selesai coba deh terima kritik saran ubah nangkep yg gede2,235,43,negative,2,0.96040064,0.0050146077,0.034584794,0.96040064
menit 747 suara,15,3,neutral,1,0.99534434,0.0028217856,0.99534434,0.001833818
kalo ajar kaya gin dmana wadah plis serius gw ken tau,53,11,negative,2,0.47647634,0.1328332,0.3906905,0.47647634
efek reformasi polisi,21,3,neutral,1,0.6093976,0.029474303,0.6093976,0.36112803
apple daun nih,14,3,neutral,1,0.89319205,0.078036934,0.89319205,0.02877094
polisiii,8,1,negative,2,0.9960598,0.0017359069,0.002204355,0.9960598
bjorwi,6,1,positive,0,0.5077588,0.5077588,0.45522937,0.03701189
yah kena karma ngejelekin ins ansi yg ga beres,46,9,negative,2,0.9979044,0.00066935073,0.0014262502,0.9979044
lawak siber pold jatim njir nangkep in main judol palak 15jt kepala bandar nya leha leha wkkw 702,97,18,negative,2,0.99613523,0.0011429327,0.0027218019,0.99613523
trik simpel chat rahasia pakai fitur chat game dukung pm,56,10,neutral,1,0.9964581,0.0027610064,0.9964581,0.0007808607
coba undang pace computer om,28,5,neutral,1,0.9962624,0.0017759135,0.9962624,0.0019617027
alah dsuruh ngaku klo die bjorka wkwkwkw,40,7,negative,2,0.92678076,0.015166646,0.058052544,0.92678076
tau lomba hacker,16,3,negative,2,0.9555684,0.006648167,0.03778343,0.9555684
sorot pertamina,15,2,neutral,1,0.9861902,0.008917892,0.9861902,0.004891857
plot wist nya bjorkanya,23,4,neutral,1,0.5211297,0.36337253,0.5211297,0.11549772
reformasi,9,1,negative,2,0.96962816,0.006860814,0.023511067,0.96962816
malu 7 angkat akademi,21,4,negative,2,0.99709773,0.0011481937,0.0017540536,0.99709773
anak punk bawa bawa aahhh,25,5,negative,2,0.9809982,0.007743995,0.011257748,0.9809982
maling motor aja gabisa nangkep tuh polisi indonesia hacker,59,9,negative,2,0.9969999,0.0005847875,0.0024152792,0.9969999
bjorka mimpi maling motor aja 6 th ketemu,41,8,neutral,1,0.75073165,0.0019602391,0.75073165,0.2473081
bener sih gw main game suka banget pake cheat tengelam cheat cuman bikin flashdis killer ga karna pc rusak,106,19,positive,0,0.95034564,0.95034564,0.015373678,0.03428061
temen gw kena 4 orang 15jt kepala,33,7,neutral,1,0.8886549,0.0017975311,0.8886549,0.109547585
polisi kerja emg gitu pura2 kerja,33,6,negative,2,0.99694127,0.00053504,0.0025236446,0.99694127
polisi tidur ajah ngribetin bangun,34,5,negative,2,0.99061245,0.00075563503,0.00863191,0.99061245
makluk anak sma,15,3,negative,2,0.9891356,0.00816812,0.0026962508,0.9891356
sekolah tuh polisi,18,3,negative,2,0.9856873,0.0017405102,0.012572169,0.9856873
tangkap biji r ka,17,4,negative,2,0.5091431,0.010117821,0.48073906,0.5091431
gampang banget nangkap bjorka,29,4,positive,0,0.9868608,0.9868608,0.012194724,0.0009443819
polisi yg bodoh yg tamat sma tes masuk mampu gaji gede ank kuliah s1 sulit cari kerja,85,17,negative,2,0.99717134,0.00067361817,0.0021550208,0.99717134
boro boro bjorka fufufafa yg terang benderang tdk mamputaunys amplop amplop amplop parcok,89,13,negative,2,0.9875907,0.001588823,0.01082052,0.9875907
wapres jago ai,14,3,positive,0,0.9827094,0.9827094,0.014006224,0.0032843829
mampu polisi cybercrime sampe si mimpi tangkap bjorka eeeee tangkap biawak,74,11,negative,2,0.9864955,0.0011294225,0.0123751005,0.9864955
biorka comunitas individu yg jalan orang kaga ketangkep,55,8,negative,2,0.89326775,0.011695503,0.09503672,0.89326775
undang gua ded,14,3,neutral,1,0.9805101,0.017788121,0.9805101,0.0017017997
orng indo orng russia,21,4,negative,2,0.90059555,0.042935986,0.05646845,0.90059555
deddy investigasi diam2 hahah kalo lu jd bjorka,47,8,negative,2,0.8659926,0.0015705689,0.13243678,0.8659926
papa bob,8,2,neutral,1,0.51049525,0.46388295,0.51049525,0.02562187
janankan bjorka bandar judol aja ga dibtangkap tinggal bayar kapolda kapolres kapolsekberes narkoba aja polisi yg jujur bebastugaskan dinkriminalisasi jamin skck bayar kasih aja gocap beres tu,192,27,negative,2,0.9489997,0.0046564224,0.046343885,0.9489997
patroli cyber indonesia tuh bentuk si bang tau canggih perintah,63,10,negative,2,0.9275434,0.013748107,0.05870845,0.9275434
nih polisi random banget sih nangkep orang salah tangkap mulu heran polisi bilang nangkep byorca udah ngakak parah sih trust issue gua gede banget polisi konoha,160,26,negative,2,0.99737394,0.001439127,0.0011868752,0.99737394
komen pedas takut d tangkap,27,5,negative,2,0.99722123,0.0011096932,0.0016691172,0.99722123
pok lis kalo nangkep yg gaib teroris byorka cepet gilir nangkep silvester manusia oten benci islam gak,102,17,negative,2,0.9948506,0.0017646563,0.0033847648,0.9948506
polisi nangkep kucing aja,25,4,negative,2,0.9928463,0.0005395806,0.0066140722,0.9928463
ngobrol game om pb server room dua siti by one chttan,53,11,neutral,1,0.9867138,0.012432798,0.9867138,0.00085332384
iyaa abg bjorka nya gak hhaha,29,6,positive,0,0.93674433,0.93674433,0.05339736,0.009858305
tangkap begal geng motor pungli nyata aja susah gaib,52,9,negative,2,0.99652547,0.0005968766,0.0028776533,0.99652547
seru jd hacker yaa,18,4,positive,0,0.97258186,0.97258186,0.007905647,0.019512502
mrka nangkap bjorka maen kanibal kambing hitam,46,7,negative,2,0.996403,0.00056451734,0.00303252,0.996403
polisi india,12,2,neutral,1,0.97335243,0.004164662,0.97335243,0.022482958
wni yg sakit hati sistem negara konoha gila,43,8,negative,2,0.9977315,0.00069699954,0.0015714822,0.9977315
daging makasih edukasi nya om,29,5,positive,0,0.98267466,0.98267466,0.012655228,0.0046702
jamin anti rungkad,18,3,positive,0,0.9777478,0.9777478,0.0068879994,0.015364171
udah kasih kisi kisi nya bjorka anak butuh khusus kaya maaf cuman analisis aja,78,14,neutral,1,0.9484099,0.0060111047,0.9484099,0.04557892
sehat bang teguh,16,3,positive,0,0.99166346,0.99166346,0.006586059,0.0017505226
gimana kabar anak buah pulisi yg bikin lapor atas wft bjorka,60,11,neutral,1,0.95290893,0.01184829,0.95290893,0.035242807
ken tau isi ipadnya aja aplikasi,32,6,neutral,1,0.9962728,0.0011541315,0.9962728,0.0025730955
nangkap siplester aja gak,25,4,neutral,1,0.69705343,0.00482306,0.69705343,0.29812348
byorkabjirka,12,1,neutral,1,0.94029325,0.053540077,0.94029325,0.006166758
netizen sabar aja uji adil,26,5,negative,2,0.78059024,0.19134858,0.02806117,0.78059024
nangkap maling motor aja gk nangkap byorka,42,7,negative,2,0.9960388,0.0006963999,0.0032647375,0.9960388
polri gak guna beban doang,26,5,negative,2,0.942031,0.018361187,0.03960786,0.942031
mudah paulo,11,2,positive,0,0.99008006,0.99008006,0.007917185,0.0020027068
bjorka tangkap,14,2,neutral,1,0.88516897,0.0022450585,0.88516897,0.11258606
wih nyenggol danantara,22,3,negative,2,0.9921868,0.0012743361,0.0065388503,0.9921868
bang ded coba undang pace komputer,34,6,neutral,1,0.99800545,0.00079705275,0.99800545,0.0011974653
wadidaww,8,1,positive,0,0.89130664,0.89130664,0.009960384,0.09873296
jgn nangkap goib yg wujud aja salah nangkep,43,8,negative,2,0.993877,0.0012071753,0.004915885,0.993877
maklumin aja kerja santai kaya gin kerja gk becuss,50,9,negative,2,0.9973677,0.0013438524,0.001288517,0.9973677
astaghfirullah,14,1,negative,2,0.9818284,0.009609337,0.008562299,0.9818284
boro2 ladusing nangkep bjiorja ahli ladusing main sabotase,58,8,negative,2,0.9958704,0.0017014374,0.0024281892,0.9958704
abang narsum,12,2,neutral,1,0.6575881,0.33745325,0.6575881,0.004958611
mah yg d tangkep hacker anak depo juta saldo 5juta,50,10,negative,2,0.9556388,0.0011615326,0.043199673,0.9556388
polisi konoha tobat,19,3,negative,2,0.9846718,0.0013993238,0.013928898,0.9846718
klu tau gk gerak bongkar dog,28,6,negative,2,0.97081137,0.0049760076,0.024212707,0.97081137
4616 tuh bodoh fufufafa,23,4,negative,2,0.9977483,0.0004944106,0.0017572842,0.9977483
om ded bikin sayembara hilangin akun om klo tau hebat hacker,60,11,negative,2,0.9849545,0.0011037495,0.013941788,0.9849545
perintah aplikasi sentuhtanahku bocor dampak gimana,51,6,negative,2,0.976158,0.0007027761,0.023139194,0.976158
nangkap silfester aja kga gimana nangkap hacker,47,7,negative,2,0.99596065,0.0005123088,0.0035270676,0.99596065
inh gila y pimpin negra ga tau gimba caramikir y hrus y talenta inh kasih memejukan negri bosss jgn korupsi mulu lu tikus ahk,125,24,negative,2,0.99466383,0.0031202014,0.0022159496,0.99466383
tampang lo kayak anak punk bro,30,6,negative,2,0.99701905,0.00075692683,0.002224018,0.99701905
wow cyber indonesia sepele orang,32,5,negative,2,0.9970425,0.00058087235,0.0023765874,0.9970425
sasar program mbg paksa sasar,29,5,negative,2,0.9523398,0.002397201,0.045263,0.9523398
mantap bos dedi,15,3,positive,0,0.9957367,0.9957367,0.003395748,0.0008674659
